init_alpha,init_sigma,epoch,layer,alpha,frobenius
1.6,2.0,600,features.6.weight,1.6498121,156.06271
1.6,2.0,600,features.8.weight,1.6661384,156.96165
1.6,2.0,600,features.10.weight,1.6253566,105.59882
1.6,2.0,600,features.12.weight,1.6637602,122.88375
1.6,2.0,600,features.14.weight,1.6390839,746.8564
1.6,2.0,600,features.16.weight,1.6805567,106.02646
1.6,2.0,600,classifier.weight,1.8978983,18.246649
1.6,2.0,6,features.0.weight,1.6640673,83.45309
1.6,2.0,6,features.2.weight,1.6338892,80.50329
1.6,2.0,6,features.4.weight,1.6352037,101.51819
1.6,2.0,6,features.6.weight,1.6496527,156.06264
1.6,2.0,6,features.8.weight,1.6662555,156.9604
1.6,2.0,6,features.10.weight,1.6254402,105.596016
1.6,2.0,6,features.12.weight,1.664077,122.88096
1.6,2.0,6,features.14.weight,1.639436,746.8558
1.6,2.0,6,features.16.weight,1.6811221,106.02146
1.6,2.0,6,classifier.weight,1.9086914,18.189854
1.6,2.0,8,features.0.weight,1.6640128,83.45355
1.6,2.0,8,features.2.weight,1.6339031,80.50346
1.6,2.0,8,features.4.weight,1.6352276,101.51806
1.6,2.0,8,features.6.weight,1.649613,156.06288
1.6,2.0,8,features.8.weight,1.666253,156.9607
1.6,2.0,8,features.10.weight,1.6254543,105.59588
1.6,2.0,8,features.12.weight,1.664085,122.88097
1.6,2.0,8,features.14.weight,1.6394438,746.8558
1.6,2.0,8,features.16.weight,1.6811341,106.02147
1.6,2.0,8,classifier.weight,1.9089023,18.1884
1.6,2.0,15,features.0.weight,1.6641004,83.45327
1.6,2.0,15,features.2.weight,1.6338937,80.50293
1.6,2.0,15,features.4.weight,1.6352146,101.5181
1.6,2.0,15,features.6.weight,1.6497519,156.0613
1.6,2.0,15,features.8.weight,1.6661793,156.96065
1.6,2.0,15,features.10.weight,1.6254528,105.59581
1.6,2.0,15,features.12.weight,1.664108,122.880775
1.6,2.0,15,features.14.weight,1.639413,746.8558
1.6,2.0,15,features.16.weight,1.6811042,106.02144
1.6,2.0,15,classifier.weight,1.9096651,18.187023
1.6,2.0,20,features.0.weight,1.6641301,83.45301
1.6,2.0,20,features.2.weight,1.6339297,80.50312
1.6,2.0,20,features.4.weight,1.6352179,101.518234
1.6,2.0,20,features.6.weight,1.6497457,156.0618
1.6,2.0,20,features.8.weight,1.6661354,156.96089
1.6,2.0,20,features.10.weight,1.6254705,105.59572
1.6,2.0,20,features.12.weight,1.6640995,122.88095
1.6,2.0,20,features.14.weight,1.639416,746.85583
1.6,2.0,20,features.16.weight,1.6810989,106.021515
1.6,2.0,20,classifier.weight,1.909753,18.18749
1.6,2.0,100,features.0.weight,1.6642797,83.45368
1.6,2.0,100,features.2.weight,1.6340514,80.50266
1.6,2.0,100,features.4.weight,1.6352298,101.5187
1.6,2.0,100,features.6.weight,1.6498163,156.06207
1.6,2.0,100,features.8.weight,1.6662121,156.96072
1.6,2.0,100,features.10.weight,1.6254112,105.59676
1.6,2.0,100,features.12.weight,1.6640004,122.88169
1.6,2.0,100,features.14.weight,1.6393197,746.8561
1.6,2.0,100,features.16.weight,1.6810144,106.02325
1.6,2.0,100,classifier.weight,1.9072268,18.202326
1.6,2.0,2,features.0.weight,1.6640034,83.452705
1.6,2.0,2,features.2.weight,1.6338825,80.50333
1.6,2.0,2,features.4.weight,1.6351163,101.518234
1.6,2.0,2,features.6.weight,1.6496112,156.06299
1.6,2.0,2,features.8.weight,1.6661979,156.9604
1.6,2.0,2,features.10.weight,1.6254464,105.59608
1.6,2.0,2,features.12.weight,1.6640527,122.88088
1.6,2.0,2,features.14.weight,1.6393245,746.8559
1.6,2.0,2,features.16.weight,1.6811117,106.02151
1.6,2.0,2,classifier.weight,1.9072912,18.202961
1.6,2.0,4,features.0.weight,1.6640242,83.45325
1.6,2.0,4,features.2.weight,1.6339431,80.502785
1.6,2.0,4,features.4.weight,1.6351806,101.518555
1.6,2.0,4,features.6.weight,1.6496345,156.06279
1.6,2.0,4,features.8.weight,1.6662419,156.9606
1.6,2.0,4,features.10.weight,1.625439,105.59602
1.6,2.0,4,features.12.weight,1.6640463,122.88104
1.6,2.0,4,features.14.weight,1.6394252,746.8559
1.6,2.0,4,features.16.weight,1.681116,106.021324
1.6,2.0,4,classifier.weight,1.9075373,18.200695
1.6,2.0,125,features.0.weight,1.6642758,83.453636
1.6,2.0,125,features.2.weight,1.6340611,80.50279
1.6,2.0,125,features.4.weight,1.6352283,101.51885
1.6,2.0,125,features.6.weight,1.6497923,156.06212
1.6,2.0,125,features.8.weight,1.6662441,156.96078
1.6,2.0,125,features.10.weight,1.6253998,105.59723
1.6,2.0,125,features.12.weight,1.6640054,122.88175
1.6,2.0,125,features.14.weight,1.63932,746.85614
1.6,2.0,125,features.16.weight,1.6809688,106.02355
1.6,2.0,125,classifier.weight,1.9065123,18.204935
1.6,2.0,0,features.0.weight,1.6638896,83.4516
1.6,2.0,0,features.2.weight,1.6339105,80.503
1.6,2.0,0,features.4.weight,1.635106,101.51844
1.6,2.0,0,features.6.weight,1.649644,156.06247
1.6,2.0,0,features.8.weight,1.6661881,156.96065
1.6,2.0,0,features.10.weight,1.6254184,105.59635
1.6,2.0,0,features.12.weight,1.6639491,122.881134
1.6,2.0,0,features.14.weight,1.6393402,746.85583
1.6,2.0,0,features.16.weight,1.6810361,106.02257
1.6,2.0,0,classifier.weight,1.9060606,18.21124
1.6,2.0,150,features.0.weight,1.6643107,83.45358
1.6,2.0,150,features.2.weight,1.6340424,80.502884
1.6,2.0,150,features.4.weight,1.6493193,101.51905
1.6,2.0,150,features.6.weight,1.6497566,156.06229
1.6,2.0,150,features.8.weight,1.6662194,156.96082
1.6,2.0,150,features.10.weight,1.6254405,105.59728
1.6,2.0,150,features.12.weight,1.6639875,122.88234
1.6,2.0,150,features.14.weight,1.6393156,746.85614
1.6,2.0,150,features.16.weight,1.6809493,106.023834
1.6,2.0,150,classifier.weight,1.9054718,18.21093
1.6,2.0,550,features.0.weight,1.6644584,83.454155
1.6,2.0,550,features.2.weight,1.6339955,80.50364
1.6,2.0,550,features.4.weight,1.6352818,101.51949
1.6,2.0,550,features.6.weight,1.6498042,156.06265
1.6,2.0,550,features.8.weight,1.6661532,156.96161
1.6,2.0,550,features.10.weight,1.6253747,105.598595
1.6,2.0,550,features.12.weight,1.6637589,122.88361
1.6,2.0,550,features.14.weight,1.6391263,746.8564
1.6,2.0,550,features.16.weight,1.680573,106.026245
1.6,2.0,550,classifier.weight,1.8984762,18.244068
1.6,2.0,500,features.0.weight,1.6644272,83.45419
1.6,2.0,500,features.2.weight,1.6339866,80.50377
1.6,2.0,500,features.4.weight,1.6352917,101.51936
1.6,2.0,500,features.6.weight,1.6498033,156.06264
1.6,2.0,500,features.8.weight,1.6661608,156.96152
1.6,2.0,500,features.10.weight,1.625368,105.59855
1.6,2.0,500,features.12.weight,1.6637709,122.883514
1.6,2.0,500,features.14.weight,1.6391475,746.8564
1.6,2.0,500,features.16.weight,1.6806191,106.02604
1.6,2.0,500,classifier.weight,1.8989745,18.241833
1.6,2.0,40,features.0.weight,1.6642604,83.453
1.6,2.0,40,features.2.weight,1.6339375,80.50302
1.6,2.0,40,features.4.weight,1.6352432,101.51848
1.6,2.0,40,features.6.weight,1.649708,156.06215
1.6,2.0,40,features.8.weight,1.6661524,156.96086
1.6,2.0,40,features.10.weight,1.6253626,105.596375
1.6,2.0,40,features.12.weight,1.6640614,122.88116
1.6,2.0,40,features.14.weight,1.6393583,746.8559
1.6,2.0,40,features.16.weight,1.6811365,106.021706
1.6,2.0,40,classifier.weight,1.9097553,18.18922
1.6,2.0,300,features.0.weight,1.6643499,83.45399
1.6,2.0,300,features.2.weight,1.6340412,80.50335
1.6,2.0,300,features.4.weight,1.6352696,101.5193
1.6,2.0,300,features.6.weight,1.6497865,156.06242
1.6,2.0,300,features.8.weight,1.666176,156.96118
1.6,2.0,300,features.10.weight,1.6254033,105.59823
1.6,2.0,300,features.12.weight,1.6638913,122.88304
1.6,2.0,300,features.14.weight,1.6392243,746.85626
1.6,2.0,300,features.16.weight,1.6807582,106.02517
1.6,2.0,300,classifier.weight,1.9010893,18.23038
1.6,2.0,75,features.0.weight,1.6642367,83.45362
1.6,2.0,75,features.2.weight,1.6340086,80.50334
1.6,2.0,75,features.4.weight,1.6352153,101.518684
1.6,2.0,75,features.6.weight,1.6497895,156.06229
1.6,2.0,75,features.8.weight,1.6662579,156.96074
1.6,2.0,75,features.10.weight,1.625387,105.59662
1.6,2.0,75,features.12.weight,1.6640664,122.88139
1.6,2.0,75,features.14.weight,1.6393315,746.856
1.6,2.0,75,features.16.weight,1.6810607,106.02296
1.6,2.0,75,classifier.weight,1.908115,18.198269
1.6,2.0,200,features.0.weight,1.6643349,83.45382
1.6,2.0,200,features.2.weight,1.634056,80.50318
1.6,2.0,200,features.4.weight,1.6493903,101.51898
1.6,2.0,200,features.6.weight,1.6497809,156.06229
1.6,2.0,200,features.8.weight,1.6661627,156.96101
1.6,2.0,200,features.10.weight,1.6254466,105.59781
1.6,2.0,200,features.12.weight,1.663932,122.88275
1.6,2.0,200,features.14.weight,1.6392845,746.85626
1.6,2.0,200,features.16.weight,1.6808877,106.024414
1.6,2.0,200,classifier.weight,1.902851,18.221004
1.6,2.0,10,features.0.weight,1.6640707,83.453384
1.6,2.0,10,features.2.weight,1.6339003,80.50343
1.6,2.0,10,features.4.weight,1.6352365,101.517944
1.6,2.0,10,features.6.weight,1.6496706,156.06268
1.6,2.0,10,features.8.weight,1.6662585,156.96053
1.6,2.0,10,features.10.weight,1.6254143,105.59585
1.6,2.0,10,features.12.weight,1.6640939,122.880905
1.6,2.0,10,features.14.weight,1.639441,746.8558
1.6,2.0,10,features.16.weight,1.6811401,106.02142
1.6,2.0,10,classifier.weight,1.9094161,18.187326
1.6,2.0,3,features.0.weight,1.664008,83.45315
1.6,2.0,3,features.2.weight,1.6339163,80.502846
1.6,2.0,3,features.4.weight,1.6351516,101.51857
1.6,2.0,3,features.6.weight,1.649622,156.06274
1.6,2.0,3,features.8.weight,1.666222,156.96043
1.6,2.0,3,features.10.weight,1.6254269,105.59597
1.6,2.0,3,features.12.weight,1.6640648,122.8809
1.6,2.0,3,features.14.weight,1.639351,746.8559
1.6,2.0,3,features.16.weight,1.6811223,106.021355
1.6,2.0,3,classifier.weight,1.9075373,18.201242
1.6,2.0,250,features.0.weight,1.6643366,83.45386
1.6,2.0,250,features.2.weight,1.6340433,80.503365
1.6,2.0,250,features.4.weight,1.6493765,101.51914
1.6,2.0,250,features.6.weight,1.6497878,156.0624
1.6,2.0,250,features.8.weight,1.6661592,156.96115
1.6,2.0,250,features.10.weight,1.6254225,105.598045
1.6,2.0,250,features.12.weight,1.6638633,122.88304
1.6,2.0,250,features.14.weight,1.6392394,746.85626
1.6,2.0,250,features.16.weight,1.6808031,106.02492
1.6,2.0,250,classifier.weight,1.9021856,18.225912
1.6,2.0,400,features.0.weight,1.6643654,83.4541
1.6,2.0,400,features.2.weight,1.6339835,80.50372
1.6,2.0,400,features.4.weight,1.6353047,101.5192
1.6,2.0,400,features.6.weight,1.6498128,156.06258
1.6,2.0,400,features.8.weight,1.6661611,156.96138
1.6,2.0,400,features.10.weight,1.6253948,105.598404
1.6,2.0,400,features.12.weight,1.6638268,122.8833
1.6,2.0,400,features.14.weight,1.6391839,746.8564
1.6,2.0,400,features.16.weight,1.6806954,106.02559
1.6,2.0,400,classifier.weight,1.9001992,18.23633
1.6,2.0,650,features.0.weight,1.6639429,83.4748
1.6,2.0,650,features.2.weight,1.6391182,80.51919
1.6,2.0,650,features.4.weight,1.6421916,101.509735
1.6,2.0,650,features.6.weight,1.6555176,156.05962
1.6,2.0,650,features.8.weight,1.6654216,157.11003
1.6,2.0,650,features.10.weight,1.6249677,105.56164
1.6,2.0,650,features.12.weight,1.6594034,122.994576
1.6,2.0,650,features.14.weight,1.6449279,747.6079
1.6,2.0,650,features.16.weight,1.674329,105.97199
1.6,2.0,650,classifier.weight,1.904271,18.248405
1.2,2.0,30,features.0.weight,1.2073704,234.1281
1.2,2.0,30,features.2.weight,1.2101068,172.26163
1.2,2.0,30,features.4.weight,1.1978852,265.86084
1.2,2.0,30,features.6.weight,1.1969664,573.03625
1.2,2.0,30,features.8.weight,1.213558,580.195
1.2,2.0,30,features.10.weight,1.1882211,277.0239
1.2,2.0,30,features.12.weight,1.2029476,543.83484
1.2,2.0,30,features.14.weight,1.1993405,6554.9536
1.2,2.0,30,features.16.weight,1.2242584,348.81638
1.2,2.0,30,classifier.weight,1.4287921,26.980022
1.2,2.0,50,features.0.weight,1.2074208,234.12805
1.2,2.0,50,features.2.weight,1.210124,172.2616
1.2,2.0,50,features.4.weight,1.197918,265.86078
1.2,2.0,50,features.6.weight,1.1969773,573.0363
1.2,2.0,50,features.8.weight,1.2135762,580.19507
1.2,2.0,50,features.10.weight,1.1882399,277.02408
1.2,2.0,50,features.12.weight,1.2029511,543.8349
1.2,2.0,50,features.14.weight,1.1993164,6554.9536
1.2,2.0,50,features.16.weight,1.2242267,348.81647
1.2,2.0,50,classifier.weight,1.428399,26.980743
1.2,2.0,1,features.0.weight,1.2080462,234.12395
1.2,2.0,1,features.2.weight,1.2100348,172.26158
1.2,2.0,1,features.4.weight,1.1977953,265.86075
1.2,2.0,1,features.6.weight,1.1968372,573.0364
1.2,2.0,1,features.8.weight,1.2134252,580.195
1.2,2.0,1,features.10.weight,1.1881362,277.024
1.2,2.0,1,features.12.weight,1.2029278,543.83496
1.2,2.0,1,features.14.weight,1.1991942,6554.9536
1.2,2.0,1,features.16.weight,1.2241954,348.8165
1.2,2.0,1,classifier.weight,1.4284959,26.97995
1.2,2.0,600,features.0.weight,1.2075406,234.12862
1.2,2.0,600,features.2.weight,1.2101419,172.26201
1.2,2.0,600,features.4.weight,1.1978631,265.86127
1.2,2.0,600,features.6.weight,1.1969635,573.03644
1.2,2.0,600,features.8.weight,1.213519,580.19525
1.2,2.0,600,features.10.weight,1.1882275,277.02466
1.2,2.0,600,features.12.weight,1.2028091,543.83527
1.2,2.0,600,features.14.weight,1.1991264,6554.9536
1.2,2.0,600,features.16.weight,1.2237507,348.81778
1.2,2.0,600,classifier.weight,1.4336362,27.013073
1.2,2.0,6,features.0.weight,1.2080845,234.12396
1.2,2.0,6,features.2.weight,1.2101325,172.26111
1.2,2.0,6,features.4.weight,1.1977879,265.8608
1.2,2.0,6,features.6.weight,1.196881,573.03625
1.2,2.0,6,features.8.weight,1.213481,580.195
1.2,2.0,6,features.10.weight,1.1882194,277.0238
1.2,2.0,6,features.12.weight,1.2086484,543.83484
1.2,2.0,6,features.14.weight,1.1992801,6554.9536
1.2,2.0,6,features.16.weight,1.2242242,348.81628
1.2,2.0,6,classifier.weight,1.4286156,26.979853
1.2,2.0,8,features.0.weight,1.2080723,234.1241
1.2,2.0,8,features.2.weight,1.2101486,172.26103
1.2,2.0,8,features.4.weight,1.1978163,265.86078
1.2,2.0,8,features.6.weight,1.1968652,573.03625
1.2,2.0,8,features.8.weight,1.2134945,580.195
1.2,2.0,8,features.10.weight,1.188225,277.02383
1.2,2.0,8,features.12.weight,1.2086499,543.83484
1.2,2.0,8,features.14.weight,1.1992956,6554.9536
1.2,2.0,8,features.16.weight,1.2242366,348.8163
1.2,2.0,8,classifier.weight,1.4286156,26.97968
1.2,2.0,15,features.0.weight,1.2081046,234.12413
1.2,2.0,15,features.2.weight,1.2101355,172.26126
1.2,2.0,15,features.4.weight,1.197833,265.8609
1.2,2.0,15,features.6.weight,1.196924,573.0362
1.2,2.0,15,features.8.weight,1.2135371,580.19507
1.2,2.0,15,features.10.weight,1.188252,277.02377
1.2,2.0,15,features.12.weight,1.2029335,543.8348
1.2,2.0,15,features.14.weight,1.1993482,6554.9536
1.2,2.0,15,features.16.weight,1.2242533,348.8163
1.2,2.0,15,classifier.weight,1.4287653,26.980133
1.2,2.0,20,features.0.weight,1.2081141,234.1242
1.2,2.0,20,features.2.weight,1.2101219,172.26137
1.2,2.0,20,features.4.weight,1.1978287,265.86093
1.2,2.0,20,features.6.weight,1.1969346,573.03625
1.2,2.0,20,features.8.weight,1.2135365,580.195
1.2,2.0,20,features.10.weight,1.1882365,277.0238
1.2,2.0,20,features.12.weight,1.2029392,543.83484
1.2,2.0,20,features.14.weight,1.1993357,6554.9536
1.2,2.0,20,features.16.weight,1.2242523,348.8163
1.2,2.0,20,classifier.weight,1.4289542,26.97907
1.2,2.0,100,features.0.weight,1.2074716,234.1281
1.2,2.0,100,features.2.weight,1.2101126,172.26167
1.2,2.0,100,features.4.weight,1.1979125,265.86087
1.2,2.0,100,features.6.weight,1.1969906,573.0364
1.2,2.0,100,features.8.weight,1.2136106,580.19507
1.2,2.0,100,features.10.weight,1.1882106,277.02438
1.2,2.0,100,features.12.weight,1.20294,543.83496
1.2,2.0,100,features.14.weight,1.1993113,6554.9536
1.2,2.0,100,features.16.weight,1.2241503,348.8166
1.2,2.0,100,classifier.weight,1.4273521,26.98593
1.2,2.0,2,features.0.weight,1.2080712,234.12402
1.2,2.0,2,features.2.weight,1.2100618,172.26134
1.2,2.0,2,features.4.weight,1.1978074,265.86072
1.2,2.0,2,features.6.weight,1.1968594,573.0363
1.2,2.0,2,features.8.weight,1.2134236,580.19507
1.2,2.0,2,features.10.weight,1.1881319,277.02405
1.2,2.0,2,features.12.weight,1.2029283,543.8349
1.2,2.0,2,features.14.weight,1.1992444,6554.9536
1.2,2.0,2,features.16.weight,1.2241803,348.81638
1.2,2.0,2,classifier.weight,1.4286156,26.979925
1.2,2.0,4,features.0.weight,1.2081016,234.12404
1.2,2.0,4,features.2.weight,1.2100828,172.26122
1.2,2.0,4,features.4.weight,1.1977682,265.86075
1.2,2.0,4,features.6.weight,1.196871,573.0363
1.2,2.0,4,features.8.weight,1.2134534,580.195
1.2,2.0,4,features.10.weight,1.188192,277.0238
1.2,2.0,4,features.12.weight,1.2029282,543.8349
1.2,2.0,4,features.14.weight,1.1992655,6554.9536
1.2,2.0,4,features.16.weight,1.2242022,348.81635
1.2,2.0,4,classifier.weight,1.4286156,26.979898
1.2,2.0,125,features.0.weight,1.2074872,234.12816
1.2,2.0,125,features.2.weight,1.2100968,172.26181
1.2,2.0,125,features.4.weight,1.1979169,265.86084
1.2,2.0,125,features.6.weight,1.1969554,573.0364
1.2,2.0,125,features.8.weight,1.2135856,580.1951
1.2,2.0,125,features.10.weight,1.1882331,277.02438
1.2,2.0,125,features.12.weight,1.2029145,543.835
1.2,2.0,125,features.14.weight,1.1992878,6554.9536
1.2,2.0,125,features.16.weight,1.2241184,348.81674
1.2,2.0,125,classifier.weight,1.4273422,26.986904
1.2,2.0,0,features.0.weight,1.2080127,234.12303
1.2,2.0,0,features.2.weight,1.2100656,172.26015
1.2,2.0,0,features.4.weight,1.1978074,265.86084
1.2,2.0,0,features.6.weight,1.1967446,573.0363
1.2,2.0,0,features.8.weight,1.2133394,580.195
1.2,2.0,0,features.10.weight,1.1880661,277.024
1.2,2.0,0,features.12.weight,1.2029175,543.83496
1.2,2.0,0,features.14.weight,1.1991676,6554.9536
1.2,2.0,0,features.16.weight,1.2241746,348.81656
1.2,2.0,0,classifier.weight,1.4287528,26.980167
1.2,2.0,150,features.0.weight,1.207471,234.12822
1.2,2.0,150,features.2.weight,1.21009,172.26178
1.2,2.0,150,features.4.weight,1.1979408,265.86087
1.2,2.0,150,features.6.weight,1.1969596,573.03644
1.2,2.0,150,features.8.weight,1.2135724,580.1951
1.2,2.0,150,features.10.weight,1.1882366,277.0244
1.2,2.0,150,features.12.weight,1.2028867,543.835
1.2,2.0,150,features.14.weight,1.1992954,6554.9536
1.2,2.0,150,features.16.weight,1.2240592,348.81693
1.2,2.0,150,classifier.weight,1.4269425,26.988491
1.2,2.0,550,features.0.weight,1.2075409,234.12862
1.2,2.0,550,features.2.weight,1.2101454,172.262
1.2,2.0,550,features.4.weight,1.1978828,265.86124
1.2,2.0,550,features.6.weight,1.1969692,573.03644
1.2,2.0,550,features.8.weight,1.2135094,580.19525
1.2,2.0,550,features.10.weight,1.1882434,277.02463
1.2,2.0,550,features.12.weight,1.202814,543.8352
1.2,2.0,550,features.14.weight,1.1991426,6554.9536
1.2,2.0,550,features.16.weight,1.2237736,348.81775
1.2,2.0,550,classifier.weight,1.4336362,27.012358
1.2,2.0,500,features.0.weight,1.2075227,234.1286
1.2,2.0,500,features.2.weight,1.2101524,172.26196
1.2,2.0,500,features.4.weight,1.1978891,265.86115
1.2,2.0,500,features.6.weight,1.1969765,573.03644
1.2,2.0,500,features.8.weight,1.2135099,580.19525
1.2,2.0,500,features.10.weight,1.18824,277.02463
1.2,2.0,500,features.12.weight,1.2028224,543.83514
1.2,2.0,500,features.14.weight,1.199146,6554.9536
1.2,2.0,500,features.16.weight,1.2237842,348.8177
1.2,2.0,500,classifier.weight,1.4341893,27.011011
1.2,2.0,40,features.0.weight,1.2074244,234.12807
1.2,2.0,40,features.2.weight,1.210132,172.26163
1.2,2.0,40,features.4.weight,1.1979207,265.86078
1.2,2.0,40,features.6.weight,1.1969769,573.03625
1.2,2.0,40,features.8.weight,1.2135743,580.19507
1.2,2.0,40,features.10.weight,1.1882261,277.02396
1.2,2.0,40,features.12.weight,1.2029456,543.8349
1.2,2.0,40,features.14.weight,1.1993415,6554.9536
1.2,2.0,40,features.16.weight,1.2242526,348.81638
1.2,2.0,40,classifier.weight,1.4285326,26.98062
1.2,2.0,300,features.0.weight,1.2075284,234.12851
1.2,2.0,300,features.2.weight,1.2101341,172.26189
1.2,2.0,300,features.4.weight,1.197929,265.86105
1.2,2.0,300,features.6.weight,1.1969875,573.03644
1.2,2.0,300,features.8.weight,1.2135463,580.1952
1.2,2.0,300,features.10.weight,1.1882426,277.02454
1.2,2.0,300,features.12.weight,1.2028368,543.83514
1.2,2.0,300,features.14.weight,1.1992265,6554.9536
1.2,2.0,300,features.16.weight,1.2239046,348.8174
1.2,2.0,300,classifier.weight,1.4362861,26.99901
1.2,2.0,75,features.0.weight,1.2074553,234.12804
1.2,2.0,75,features.2.weight,1.2101054,172.26164
1.2,2.0,75,features.4.weight,1.1978866,265.86087
1.2,2.0,75,features.6.weight,1.1969889,573.0363
1.2,2.0,75,features.8.weight,1.2136037,580.19507
1.2,2.0,75,features.10.weight,1.1882238,277.02426
1.2,2.0,75,features.12.weight,1.2029437,543.8349
1.2,2.0,75,features.14.weight,1.1993207,6554.9536
1.2,2.0,75,features.16.weight,1.2241873,348.81653
1.2,2.0,75,classifier.weight,1.4281627,26.98233
1.2,2.0,200,features.0.weight,1.2075095,234.12825
1.2,2.0,200,features.2.weight,1.2100934,172.26181
1.2,2.0,200,features.4.weight,1.1979396,265.86093
1.2,2.0,200,features.6.weight,1.1969653,573.03644
1.2,2.0,200,features.8.weight,1.2135668,580.1952
1.2,2.0,200,features.10.weight,1.1882484,277.02444
1.2,2.0,200,features.12.weight,1.2028451,543.835
1.2,2.0,200,features.14.weight,1.1992605,6554.9536
1.2,2.0,200,features.16.weight,1.2239945,348.81708
1.2,2.0,200,classifier.weight,1.4262524,26.991295
1.2,2.0,10,features.0.weight,1.2081342,234.12408
